Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,Icn_y,basic_freq_list
1744175965,86285.416667,28.789136,0,11595.092868,92.842679,0,0.016989,-0.009871,47.775162
1744176612,86296.200000,28.543727,0,11586.127079,91.894851,0,0.025564,-0.003122,47.770018
1744177259,86306.983333,29.105232,0,11524.866086,92.605600,0,0.014103,-0.004040,47.744088
1744177906,86317.766667,29.041463,0,11537.574314,92.418852,0,0.016826,-0.001538,47.654723
1744178552,86328.533333,28.789804,0,11558.468407,92.964969,0,0.019356,-0.006464,47.987323
1744179199,86339.316667,28.627948,0,11549.362842,93.176925,0,0.016353,-0.005000,47.872291
1744179845,86350.083333,29.580168,0,11570.294713,92.118426,0,0.026228,-0.003535,47.754608
1744180492,86360.866667,28.792873,0,11473.080422,93.279518,0,0.021250,-0.007966,47.456592
1744181138,86371.633333,28.475788,0,11512.343628,93.352132,0,0.017984,-0.007948,47.537013
1744181784,86382.400000,28.909984,0,11542.559506,92.845263,0,0.021373,-0.005490,47.673506
1744182431,86393.183333,28.916829,0,11552.808990,94.664200,0,0.021069,-0.008399,47.512597
1744183077,86403.950000,28.777589,0,11534.523748,93.158634,0,0.022969,-0.008691,47.541860
1744183724,86414.733333,28.787032,0,11576.876538,94.210015,0,0.025145,-0.007683,47.571182
1744184370,86425.500000,29.771082,0,11497.642172,91.490772,0,0.020157,-0.009352,47.559244
1744185017,86436.283333,28.329845,0,11489.184901,91.991558,0,0.020634,-0.007948,47.465010
1744185664,86447.066667,28.083775,0,11426.836322,91.394681,0,0.026721,-0.003374,47.218321
1744186310,86457.833333,28.890497,0,11480.624209,93.710369,0,0.023652,-0.008437,47.162495
1744186957,86468.616667,29.530356,0,11479.261167,92.246562,0,0.016853,-0.011246,47.176688
1744187603,86479.383333,28.294205,0,11463.199609,90.389028,0,0.026918,-0.007574,47.220880
1744188249,86490.150000,28.486996,0,11472.107228,94.487028,0,0.020729,-0.010952,47.102555
1744188896,86500.933333,29.041517,0,11468.293761,91.447433,0,0.025067,-0.007037,47.333730
1744189542,86511.700000,29.453952,0,11500.009083,92.667029,0,0.020841,-0.006659,47.168948
1744190188,86522.466667,29.402980,0,11514.724554,93.475411,0,0.023177,-0.001149,47.372812
1744190834,86533.233333,28.634894,0,11548.836655,95.005066,0,0.024605,-0.002228,47.407772
1744191481,86544.016667,28.841005,0,11528.090137,92.498935,0,0.018676,-0.006654,47.575739
1744192127,86554.783333,29.077070,0,11480.912285,91.969261,0,0.024120,-0.003818,47.559192
1744192774,86565.566667,28.611686,0,11560.891458,93.446642,0,0.025287,-0.004149,47.666031
1744193420,86576.333333,28.230149,0,11524.355684,92.669459,0,0.018989,-0.000949,47.424697
1744194067,86587.116667,28.903759,0,11531.000822,91.718330,0,0.017705,-0.010118,47.596737
1744194714,86597.900000,28.084670,0,11497.079462,91.916198,0,0.027108,-0.002300,47.424798
1744195361,86608.683333,28.652538,0,11494.257335,92.007867,0,0.019365,-0.005923,47.514294
1744196008,86619.466667,28.364885,0,11448.186625,91.546134,0,0.021081,-0.003942,47.402554
1744196655,86630.250000,29.133150,0,11562.430547,93.522531,0,0.017404,-0.008255,47.594419
1744197301,86641.016667,28.439510,0,11533.979408,92.408729,0,0.018784,-0.000816,47.643330
1744197948,86651.800000,28.425992,0,11442.401686,92.430132,0,0.026994,-0.007241,47.417247
1744198595,86662.583333,28.383377,0,11470.861245,91.043561,0,0.020160,-0.007179,47.428499
1744199241,86673.350000,29.389222,0,11540.406063,91.941589,0,0.022869,-0.005482,47.675264
1744199888,86684.133333,28.760272,0,11473.972210,91.588067,0,0.022767,-0.005868,47.458441
1744200534,86694.900000,28.938329,0,11507.219702,92.893972,0,0.022554,-0.005208,47.413321
1744201181,86705.683333,28.207407,0,11493.655805,92.173408,0,0.018463,-0.007580,47.445486
1744201828,86716.466667,28.974834,0,11453.796480,92.320607,0,0.025963,-0.003230,47.394105
1744202474,86727.233333,28.421247,0,11511.460379,92.980282,0,0.020137,-0.008786,47.336558
1744203120,86738.000000,27.745592,0,11479.611257,92.638370,0,0.022180,-0.006363,47.254356
1744203767,86748.783333,29.781018,0,11548.492584,92.271247,0,0.027535,-0.005949,47.486053
1744204414,86759.566667,28.705973,0,11440.887912,91.506650,0,0.021612,-0.005377,47.319038
1744205061,86770.350000,28.904584,0,11514.321862,92.893987,0,0.027128,-0.005910,47.452504
1744205707,86781.116667,28.539321,0,11515.599302,93.166518,0,0.023673,-0.004718,47.335409
1744206353,86791.883333,28.866030,0,11464.122218,91.926698,0,0.023090,-0.005433,47.233703
1744207000,86802.666667,28.434833,0,11483.595446,93.768222,0,0.023519,-0.006396,47.361863
1744207647,86813.450000,28.635013,0,11407.749479,92.691419,0,0.020279,-0.010953,47.223055
1744208293,86824.216667,28.264100,0,11494.436108,92.489201,0,0.019671,-0.006016,47.344840
1744208939,86834.983333,28.167637,0,11454.900855,93.148463,0,0.018067,-0.005496,47.075629
1744209586,86845.766667,29.010397,0,11482.761637,92.470291,0,0.024778,-0.004784,47.266660
1744210233,86856.550000,28.246900,0,11455.059687,92.959019,0,0.019778,-0.009029,47.192688
1744210879,86867.316667,29.349565,0,11455.565459,90.958861,0,0.021442,-0.006018,47.133453
1744211526,86878.100000,28.117666,0,11415.919589,91.592843,0,0.021052,-0.004465,47.161611
1744212173,86888.883333,29.053120,0,11454.560952,92.888747,0,0.024264,-0.011756,47.048619
1744212819,86899.650000,29.433182,0,11477.337703,94.017347,0,0.027848,-0.009912,47.046006
1744213466,86910.433333,27.883576,0,11408.202195,91.477107,0,0.026309,-0.009792,47.032800
1744214112,86921.200000,28.677894,0,11461.068787,94.352829,0,0.028619,-0.006242,47.017640
1744214758,86931.966667,28.437694,0,11445.648166,93.358276,0,0.027302,-0.004490,47.226941
1744215405,86942.750000,28.773685,0,11478.844364,93.606578,0,0.025496,-0.006560,47.082703
1744216051,86953.516667,28.595194,0,11555.709644,92.166227,0,0.024930,-0.001145,47.424834
1744216698,86964.300000,29.351499,0,11546.398783,94.885372,0,0.028152,-0.009573,47.331505
1744217345,86975.083333,28.059027,0,11529.493721,91.947818,0,0.020432,-0.010788,47.417831
1744217992,86985.866667,28.401040,0,11443.342306,91.179253,0,0.028611,-0.018510,47.194625
1744218638,86996.633333,28.446231,0,11429.123809,92.654442,0,0.023509,-0.007249,47.212943
1744219285,87007.416667,28.847398,0,11432.211294,94.387390,0,0.027533,-0.007892,47.094842
1744219931,87018.183333,28.451448,0,11470.645476,93.283557,0,0.023590,-0.004319,47.240112
1744220577,87028.950000,28.841382,0,11493.090824,93.060977,0,0.020194,-0.006071,47.312299
1744221224,87039.733333,29.846849,0,11426.187908,91.891523,0,0.030884,-0.003879,46.925986
