Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list
1737021322,24633.600000,73.707765,0,-11594.327328,-235.001704,0
1737022533,24653.783333,74.188919,0,-11705.109910,-234.297076,0
1737023744,24673.966667,72.064194,0,-11494.381921,-231.759335,0
1737024953,24694.116667,73.486755,0,-11574.739711,-234.693553,0
1737026164,24714.300000,74.493527,0,-11703.002553,-235.301425,0
1737027374,24734.466667,72.618693,0,-11434.668669,-234.762197,0
1737028585,24754.650000,72.963115,0,-11651.612198,-231.483835,0
1737029796,24774.833333,72.921683,0,-11557.106448,-233.244220,0
1737031007,24795.016667,72.410597,0,-11410.571108,-234.583827,0
1737032218,24815.200000,73.062711,0,-11505.803362,-234.737327,0
1737033429,24835.383333,73.147307,0,-11555.554145,-233.997323,0
1737034641,24855.583333,73.059508,0,-11606.878713,-232.682982,0
1737035851,24875.750000,73.820411,0,-11627.068788,-234.698083,0
