Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list
1739199274,3340.566667,30.006278,0.000000,12013.791396,92.328412,0
1739200484,3360.733333,30.090900,0.000000,11991.448856,92.761303,0
1739201089,3370.816667,29.969819,0.000000,11939.808893,92.787628,0
1739202298,3390.966667,29.849763,0.000000,12012.095655,91.859786,0
1739202903,3401.050000,29.606733,0.000000,12079.662985,90.602252,0
1739204113,3421.216667,30.184474,0.000000,12046.126390,92.627411,0
1739205323,3441.383333,30.673198,0.000000,12061.364931,94.008241,0
1739205928,3451.466667,30.899393,0.000000,12051.819033,94.776500,0
1739206533,3461.550000,30.030236,0.000000,12035.461957,92.235754,0
1739207137,3471.616667,30.568844,0.000000,12063.478412,93.671999,0
1739207743,3481.716667,30.002779,0.000000,11965.804523,92.687871,0
1739208952,3501.866667,30.489795,0.000000,12061.877185,93.442173,0
1739210767,3532.116667,30.286298,0.000000,12051.774584,92.896320,0
1739211371,3542.183333,30.794966,0.000000,12106.751672,94.027614,0
1739211976,3552.266667,29.975124,0.000000,12103.592576,91.548244,0
1739213790,3582.500000,21.438761,0.000000,11576.507997,68.458194,0
1739214395,3592.583333,30.821691,0.000000,12156.025308,93.727751,0
1739216814,3632.900000,29.514202,0.000000,12034.489597,90.658117,0
1739220444,3693.400000,30.681827,0.000000,12107.246721,93.678332,0
1739221048,3703.466667,30.580948,0.000000,12091.311748,93.493377,0
1739221654,3713.566667,29.375584,0.000000,11923.631882,91.071246,0
1739224074,3753.900000,30.109170,0.000000,12006.752622,92.699319,0
1739224679,3763.983333,30.293794,0.000000,12114.673065,92.436883,0
1739226493,3794.216667,30.287387,0.000000,12225.014603,91.583185,0
1739228308,3824.466667,30.011263,0.000000,12044.244147,92.110267,0
1739230727,3864.783333,30.078375,0.000000,12090.856040,91.960355,0
1739233147,3905.116667,29.953785,0.000000,11977.374239,92.447126,0
1739233752,3915.200000,30.078700,0.000000,11976.530559,92.839194,0
1739234357,3925.283333,30.691450,0.000000,12107.598345,93.704990,0
1739236172,3955.533333,30.180841,0.000000,12055.634625,92.543216,0
1739237383,3975.716667,30.735684,0.000000,12017.208804,94.545878,0
1739244042,4086.700000,30.028925,0.000000,11967.757746,92.753503,0
1739244647,4096.783333,30.563024,0.000000,11905.829844,94.894268,0
1739245252,4106.866667,29.879531,0.000000,12008.868265,91.976106,0
1739245857,4116.950000,30.521385,0.000000,12037.334078,93.729703,0
1739247066,4137.100000,29.555491,0.000000,11883.351089,91.939593,0
1739248278,4157.300000,30.443962,0.000000,12032.918676,93.526248,0
1739248883,4167.383333,29.889983,0.000000,12071.317542,91.532287,0
1739249488,4177.466667,30.295424,0.000000,12114.672949,92.441857,0
1739250093,4187.550000,30.354833,0.000000,12037.325821,93.218296,0
1739251302,4207.700000,29.863705,0.000000,12071.620713,91.449519,0
1739253118,4237.966667,30.292147,0.000000,12055.467835,92.885797,0
1739253723,4248.050000,30.745770,0.000000,12097.566964,93.948677,0
1739254933,4268.216667,30.768737,0.000000,12132.578206,93.747544,0
1739255537,4278.283333,30.901705,0.000000,12174.539265,93.828166,0
1739257957,4318.616667,30.052879,0.000000,12070.911104,92.034223,0
1739258562,4328.700000,30.328097,0.000000,12083.698352,92.778768,0
1739260376,4358.933333,30.387507,0.000000,12178.878645,92.234010,0
1739260981,4369.016667,29.065250,0.000000,11687.486711,91.929788,0
1739261586,4379.100000,29.962446,0.000000,11862.845840,93.366634,0
1739262192,4389.200000,29.774117,0.000000,11829.427094,93.041884,0
1739263401,4409.350000,30.007794,0.000000,11798.387226,94.018810,0
1739264006,4419.433333,30.317994,0.000000,11873.561278,94.389304,0
1739265216,4439.600000,29.779080,0.000000,11806.531742,93.237852,0
1739268851,4500.183333,22.251465,0.000000,11577.759230,71.045639,0
