Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list
1739679811,11328.516667,20.563879,0,9138.051891,83.186862,0
1739682231,11368.850000,20.339389,0,9100.767556,82.615815,0
1739682836,11378.933333,20.350703,0,9086.057756,82.795599,0
1739684046,11399.100000,20.516584,0,9062.915096,83.683620,0
1739687073,11449.550000,20.240707,0,9082.052525,82.384402,0
1739687679,11459.650000,20.201257,0,9058.622115,82.436507,0
1739688283,11469.716667,21.144800,0,9056.380492,86.308237,0
1739691310,11520.166667,20.099355,0,9083.157440,81.799115,0
1739692520,11540.333333,21.514799,0,9113.037936,87.272505,0
1739693125,11550.416667,20.417166,0,9045.439531,83.439003,0
1739693730,11560.500000,20.466807,0,9053.086101,83.571224,0
1739695546,11590.766667,20.397276,0,9075.949054,83.077505,0
1739696151,11600.850000,20.871612,0,9116.355861,84.632672,0
1739696756,11610.933333,20.388723,0,9155.518278,82.320958,0
1739700386,11671.433333,20.500345,0,9212.704430,82.257852,0
1739702202,11701.700000,20.513975,0,9059.624067,83.703376,0
1739702808,11711.800000,21.063995,0,9147.375298,85.123127,0
1739704017,11731.950000,20.403419,0,9016.190177,83.653326,0
1739705227,11752.116667,20.278891,0,8991.084937,83.374920,0
1739705832,11762.200000,20.387358,0,9016.975564,83.580197,0
1739707042,11782.366667,20.368845,0,9059.620102,83.111236,0
1739707648,11792.466667,20.283586,0,9066.052573,82.704632,0
1739712489,11873.150000,20.394974,0,9006.973422,83.704266,0
1739713698,11893.300000,20.394046,0,9179.993497,82.122911,0
1739714910,11913.500000,20.411689,0,9066.113119,83.226403,0
1739715515,11923.583333,20.068018,0,9083.775645,81.666025,0
1739717330,11953.833333,20.310172,0,9099.968094,82.504390,0
1739719750,11994.166667,21.414132,0,9091.159505,87.073204,0
1739720356,12004.266667,20.492518,0,9058.575244,83.625507,0
1739721567,12024.450000,20.304897,0,9093.530907,82.541348,0
1739724593,12074.883333,20.154017,0,9068.321636,82.155761,0
1739726408,12105.133333,20.433904,0,9063.367942,83.342217,0
1739727618,12125.300000,19.776215,0,9047.915482,80.797506,0
1739731855,12195.916667,20.252323,0,9084.856141,82.406241,0
1739732461,12206.016667,16.064256,0,8877.012299,66.895535,0
1739734276,12236.266667,20.361566,0,9110.735021,82.615415,0
1739736697,12276.616667,20.534472,0,9139.819608,83.051835,0
1739737303,12286.716667,21.060518,0,9050.182873,86.023086,0
1739737908,12296.800000,20.486206,0,9109.155054,83.135548,0
1739738513,12306.883333,20.319121,0,9119.046311,82.368057,0
1739739118,12316.966667,20.255238,0,9110.251640,82.188359,0
1739741538,12357.300000,20.213349,0,9058.199868,82.489693,0
1739742747,12377.450000,19.803979,0,9059.611934,80.806479,0
1739744565,12407.750000,20.158711,0,9011.372358,82.694219,0
1739745776,12427.933333,20.470749,0,9087.865069,83.267435,0
1739746380,12438.000000,20.671310,0,9109.542133,83.883159,0
1739749408,12488.466667,20.160251,0,9029.918828,82.530679,0
1739750012,12498.533333,20.166268,0,9059.049873,82.289836,0
1739751224,12518.733333,20.390110,0,9061.043759,83.184933,0
1739753040,12549.000000,20.580790,0,9112.585976,83.487934,0
1739755461,12589.350000,20.305105,0,9013.332977,83.276632,0
1739756672,12609.533333,21.810056,0,9115.714360,88.444207,0
