Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,basic_freq_list,Icn_y
1742416500,56940.000000,20.770033,0,9129.423798,84.100224,0,0.011396,41.803748,-0.009806
1742417125,56950.416667,20.767155,0,9094.595111,84.410596,0,0.012107,41.670081,-0.010509
1742417765,56961.083333,20.130701,0,9037.777907,82.338048,0,0.012815,41.706991,-0.011296
1742418390,56971.500000,20.363608,0,9064.839876,83.042023,0,0.012616,41.735021,-0.011741
1742419030,56982.166667,20.571437,0,9156.522059,83.049574,0,0.013221,42.055862,-0.012397
1742419654,56992.566667,20.286591,0,9130.352060,82.134359,0,0.014215,42.008197,-0.012628
1742420295,57003.250000,20.697871,0,9226.305158,82.927998,0,0.014502,42.174586,-0.014261
1742420920,57013.666667,21.203597,0,9181.778703,85.366220,0,0.014065,42.045159,-0.013458
1742421560,57024.333333,20.726782,0,9084.623259,84.338967,0,0.012582,41.773365,-0.010709
1742422185,57034.750000,20.424864,0,9099.140672,82.977840,0,0.010009,41.725826,-0.008875
1742422828,57045.466667,20.715167,0,9191.055492,83.315610,0,0.012271,42.080357,-0.009797
1742423453,57055.883333,20.663966,0,9196.641357,83.059202,0,0.011664,42.005694,-0.010217
1742424093,57066.550000,20.585917,0,9071.412833,83.887763,0,0.013342,41.777541,-0.010853
1742424717,57076.950000,20.577642,0,9141.093674,83.214836,0,0.013888,41.893895,-0.013781
1742425357,57087.616667,20.506013,0,9116.551412,83.148414,0,0.009517,41.813843,-0.005439
1742425982,57098.033333,20.551100,0,9120.582426,83.294405,0,0.012064,41.861469,-0.010876
1742426622,57108.700000,21.006351,0,9229.288831,84.136744,0,0.012481,42.127338,-0.012235
1742427247,57119.116667,21.067885,0,9180.169623,84.834704,0,0.012179,41.827352,-0.008537
1742427887,57129.783333,20.603568,0,9157.067356,83.174337,0,0.011524,41.804759,-0.008563
1742428512,57140.200000,20.268151,0,9123.643261,82.120041,0,0.013801,41.811581,-0.012575
